,x,y,z,r_dist,r,uni,passes,residence_time,burnup
757,-14.1463,21.2195,43.3171,50.26684927812763,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
758,-8.4878,21.2195,43.3171,48.97633185019066,2,u_fuel_pebble,4,128.0,38.4
759,-2.82927,21.2195,43.3171,48.31814463938884,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
760,2.82927,21.2195,43.3171,48.31814463938884,2,u_fuel_pebble,3,88.0,26.4
761,8.4878,21.2195,43.3171,48.97633185019066,2,u_fuel_pebble,4,128.0,38.4
762,14.1463,21.2195,43.3171,50.26684927812763,2,u_fuel_pebble,4,128.0,38.4
763,-11.3171,24.0488,43.3171,50.821183440175815,2,u_fuel_pebble,5,168.0,50.4
764,-5.65854,24.0488,43.3171,49.86717365944856,2,u_fuel_pebble,3,88.0,26.4
765,0.0,24.0488,43.3171,49.545089906568954,2,u_fuel_pebble,5,168.0,50.4
766,5.65854,24.0488,43.3171,49.86717365944856,2,u_fuel_pebble,4,128.0,38.4
767,11.3171,24.0488,43.3171,50.821183440175815,2,u_fuel_pebble,2,48.0,14.399999999999999
768,-2.82927,26.878,43.3171,51.05685855145124,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
769,2.82927,26.878,43.3171,51.05685855145124,2,u_fuel_pebble,5,168.0,50.4
770,-2.82927,-26.878,46.1463,53.47815120610379,2,u_fuel_pebble,3,88.0,26.4
771,2.82927,-26.878,46.1463,53.47815120610379,2,u_fuel_pebble,4,128.0,38.4
772,-11.3171,-24.0488,46.1463,53.25319274503642,2,u_fuel_pebble,2,48.0,14.399999999999999
773,-5.65854,-24.0488,46.1463,52.34352739414492,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
774,0.0,-24.0488,46.1463,52.036773392765234,2,u_fuel_pebble,5,168.0,50.4
775,5.65854,-24.0488,46.1463,52.34352739414492,2,u_fuel_pebble,5,168.0,50.4
776,11.3171,-24.0488,46.1463,53.25319274503642,2,u_fuel_pebble,5,168.0,50.4
777,-14.1463,-21.2195,46.1463,52.7244344458051,2,u_fuel_pebble,2,48.0,14.399999999999999
778,-8.4878,-21.2195,46.1463,51.495542843822896,2,u_fuel_pebble,2,48.0,14.399999999999999
779,-2.82927,-21.2195,46.1463,50.86996120180258,2,u_fuel_pebble,5,168.0,50.4
780,2.82927,-21.2195,46.1463,50.86996120180258,2,u_fuel_pebble,3,88.0,26.4
781,8.4878,-21.2195,46.1463,51.495542843822896,2,u_fuel_pebble,2,48.0,14.399999999999999
782,14.1463,-21.2195,46.1463,52.7244344458051,2,u_fuel_pebble,4,128.0,38.4
783,-16.9756,-18.3902,46.1463,52.49620419697028,2,u_fuel_pebble,4,128.0,38.4
784,-11.3171,-18.3902,46.1463,50.948574191433465,2,u_fuel_pebble,2,48.0,14.399999999999999
785,-5.65854,-18.3902,46.1463,49.996995256331154,2,u_fuel_pebble,5,168.0,50.4
786,0.0,-18.3902,46.1463,49.67575323767119,2,u_fuel_pebble,5,168.0,50.4
787,5.65854,-18.3902,46.1463,49.996995256331154,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
788,11.3171,-18.3902,46.1463,50.948574191433465,2,u_fuel_pebble,3,88.0,26.4
789,16.9756,-18.3902,46.1463,52.49620419697028,2,u_fuel_pebble,3,88.0,26.4
790,-19.8049,-15.561,46.1463,52.572424223160944,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
791,-14.1463,-15.561,46.1463,50.712360706044834,2,u_fuel_pebble,3,88.0,26.4
792,-8.4878,-15.561,46.1463,49.4334752321744,2,u_fuel_pebble,4,128.0,38.4
793,-2.82927,-15.561,46.1463,48.78145645040644,2,u_fuel_pebble,2,48.0,14.399999999999999
794,2.82927,-15.561,46.1463,48.78145645040644,2,u_fuel_pebble,2,48.0,14.399999999999999
795,8.4878,-15.561,46.1463,49.4334752321744,2,u_fuel_pebble,3,88.0,26.4
796,14.1463,-15.561,46.1463,50.712360706044834,2,u_fuel_pebble,5,168.0,50.4
797,19.8049,-15.561,46.1463,52.572424223160944,2,u_fuel_pebble,5,168.0,50.4
798,-22.6341,-12.7317,46.1463,52.951672980086286,2,u_fuel_pebble,5,168.0,50.4
799,-16.9756,-12.7317,46.1463,50.791221524393364,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
800,-11.3171,-12.7317,46.1463,49.18997805437607,2,u_fuel_pebble,2,48.0,14.399999999999999
801,-5.65854,-12.7317,46.1463,48.20369553791078,2,u_fuel_pebble,4,128.0,38.4
802,0.0,-12.7317,46.1463,47.870420810559,2,u_fuel_pebble,3,88.0,26.4
803,5.65854,-12.7317,46.1463,48.20369553791078,2,u_fuel_pebble,5,168.0,50.4
804,11.3171,-12.7317,46.1463,49.18997805437607,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
805,16.9756,-12.7317,46.1463,50.791221524393364,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
806,22.6341,-12.7317,46.1463,52.951672980086286,2,u_fuel_pebble,4,128.0,38.4
807,-25.4634,-9.90244,46.1463,53.62764269668769,2,u_fuel_pebble,3,88.0,26.4
808,-19.8049,-9.90244,46.1463,51.18372188160607,2,u_fuel_pebble,5,168.0,50.4
809,-14.1463,-9.90244,46.1463,49.2712606428291,2,u_fuel_pebble,2,48.0,14.399999999999999
810,-8.4878,-9.90244,46.1463,47.95395781876194,2,u_fuel_pebble,4,128.0,38.4
811,-2.82927,-9.90244,46.1463,47.28154069376864,2,u_fuel_pebble,2,48.0,14.399999999999999
812,2.82927,-9.90244,46.1463,47.28154069376864,2,u_fuel_pebble,4,128.0,38.4
813,8.4878,-9.90244,46.1463,47.95395781876194,2,u_fuel_pebble,3,88.0,26.4
814,14.1463,-9.90244,46.1463,49.2712606428291,2,u_fuel_pebble,5,168.0,50.4
815,19.8049,-9.90244,46.1463,51.18372188160607,2,u_fuel_pebble,3,88.0,26.4
816,25.4634,-9.90244,46.1463,53.62764269668769,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
817,-22.6341,-7.07317,46.1463,51.88268709645733,2,u_fuel_pebble,4,128.0,38.4
818,-16.9756,-7.07317,46.1463,49.67576605246164,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
819,-11.3171,-7.07317,46.1463,48.037355151474564,2,u_fuel_pebble,4,128.0,38.4
820,-5.65854,-7.07317,46.1463,47.02690519766849,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
821,0.0,-7.07317,46.1463,46.685230400405004,2,u_fuel_pebble,4,128.0,38.4
822,5.65854,-7.07317,46.1463,47.02690519766849,2,u_fuel_pebble,4,128.0,38.4
823,11.3171,-7.07317,46.1463,48.037355151474564,2,u_fuel_pebble,5,168.0,50.4
824,16.9756,-7.07317,46.1463,49.67576605246164,2,u_fuel_pebble,5,168.0,50.4
825,22.6341,-7.07317,46.1463,51.88268709645733,2,u_fuel_pebble,2,48.0,14.399999999999999
826,-25.4634,-4.2439,46.1463,52.87604779538652,2,u_fuel_pebble,4,128.0,38.4
827,-19.8049,-4.2439,46.1463,50.39569182886569,2,u_fuel_pebble,2,48.0,14.399999999999999
828,-14.1463,-4.2439,46.1463,48.45213611998959,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
829,-8.4878,-4.2439,46.1463,47.111935215399505,2,u_fuel_pebble,3,88.0,26.4
830,-2.82927,-4.2439,46.1463,46.427324493587825,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
831,2.82927,-4.2439,46.1463,46.427324493587825,2,u_fuel_pebble,3,88.0,26.4
832,8.4878,-4.2439,46.1463,47.111935215399505,2,u_fuel_pebble,2,48.0,14.399999999999999
833,14.1463,-4.2439,46.1463,48.45213611998959,2,u_fuel_pebble,2,48.0,14.399999999999999
834,19.8049,-4.2439,46.1463,50.39569182886569,2,u_fuel_pebble,4,128.0,38.4
835,25.4634,-4.2439,46.1463,52.87604779538652,2,u_fuel_pebble,3,88.0,26.4
836,-22.6341,-1.41463,46.1463,51.41774659139488,2,u_fuel_pebble,3,88.0,26.4
837,-16.9756,-1.41463,46.1463,49.18997028955089,2,u_fuel_pebble,4,128.0,38.4
838,-11.3171,-1.41463,46.1463,47.534818124580006,2,u_fuel_pebble,3,88.0,26.4
839,-5.65854,-1.41463,46.1463,46.51345242678186,2,u_fuel_pebble,5,168.0,50.4
840,0.0,-1.41463,46.1463,46.16797788215226,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
841,5.65854,-1.41463,46.1463,46.51345242678186,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
842,11.3171,-1.41463,46.1463,47.534818124580006,2,u_fuel_pebble,5,168.0,50.4
843,16.9756,-1.41463,46.1463,49.18997028955089,2,u_fuel_pebble,5,168.0,50.4
844,22.6341,-1.41463,46.1463,51.41774659139488,2,u_fuel_pebble,3,88.0,26.4
845,-25.4634,1.41463,46.1463,52.72444329992399,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
846,-19.8049,1.41463,46.1463,50.23660264923276,2,u_fuel_pebble,3,88.0,26.4
847,-14.1463,1.41463,46.1463,48.28664396514734,2,u_fuel_pebble,5,168.0,50.4
848,-8.4878,1.41463,46.1463,46.941718444970675,2,u_fuel_pebble,2,48.0,14.399999999999999
849,-2.82927,1.41463,46.1463,46.2545884260124,2,u_fuel_pebble,3,88.0,26.4
850,2.82927,1.41463,46.1463,46.2545884260124,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
851,8.4878,1.41463,46.1463,46.941718444970675,2,u_fuel_pebble,4,128.0,38.4
852,14.1463,1.41463,46.1463,48.28664396514734,2,u_fuel_pebble,5,168.0,50.4
853,19.8049,1.41463,46.1463,50.23660264923276,2,u_fuel_pebble,2,48.0,14.399999999999999
854,25.4634,1.41463,46.1463,52.72444329992399,2,u_fuel_pebble,3,88.0,26.4
855,-22.6341,4.2439,46.1463,51.57319239401416,2,u_fuel_pebble,2,48.0,14.399999999999999
856,-16.9756,4.2439,46.1463,49.35243343807881,2,u_fuel_pebble,5,168.0,50.4
857,-11.3171,4.2439,46.1463,47.70291860368713,2,u_fuel_pebble,5,168.0,50.4
858,-5.65854,4.2439,46.1463,46.68523070342054,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
859,0.0,4.2439,46.1463,46.34103679137962,2,u_fuel_pebble,4,128.0,38.4
860,5.65854,4.2439,46.1463,46.68523070342054,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
861,11.3171,4.2439,46.1463,47.70291860368713,2,u_fuel_pebble,5,168.0,50.4
862,16.9756,4.2439,46.1463,49.35243343807881,2,u_fuel_pebble,4,128.0,38.4
863,22.6341,4.2439,46.1463,51.57319239401416,2,u_fuel_pebble,5,168.0,50.4
864,-25.4634,7.07317,46.1463,53.177960445083826,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
865,-19.8049,7.07317,46.1463,50.712373258889194,2,u_fuel_pebble,2,48.0,14.399999999999999
866,-14.1463,7.07317,46.1463,48.78143644081117,2,u_fuel_pebble,3,88.0,26.4
867,-8.4878,7.07317,46.1463,47.45053726122497,2,u_fuel_pebble,3,88.0,26.4
868,-2.82927,7.07317,46.1463,46.77088310339885,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
869,2.82927,7.07317,46.1463,46.77088310339885,2,u_fuel_pebble,4,128.0,38.4
870,8.4878,7.07317,46.1463,47.45053726122497,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
871,14.1463,7.07317,46.1463,48.78143644081117,2,u_fuel_pebble,5,168.0,50.4
872,19.8049,7.07317,46.1463,50.712373258889194,2,u_fuel_pebble,4,128.0,38.4
873,25.4634,7.07317,46.1463,53.177960445083826,2,u_fuel_pebble,5,168.0,50.4
874,-22.6341,9.90244,46.1463,52.34349820611534,2,u_fuel_pebble,4,128.0,38.4
875,-16.9756,9.90244,46.1463,50.15685712844855,2,u_fuel_pebble,4,128.0,38.4
876,-11.3171,9.90244,46.1463,48.53468938865891,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
877,-5.65854,9.90244,46.1463,47.534812470180206,2,u_fuel_pebble,3,88.0,26.4
878,0.0,9.90244,46.1463,47.196814740441965,2,u_fuel_pebble,3,88.0,26.4
879,5.65854,9.90244,46.1463,47.534812470180206,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
880,11.3171,9.90244,46.1463,48.53468938865891,2,u_fuel_pebble,4,128.0,38.4
881,16.9756,9.90244,46.1463,50.15685712844855,2,u_fuel_pebble,5,168.0,50.4
882,22.6341,9.90244,46.1463,52.34349820611534,2,u_fuel_pebble,2,48.0,14.399999999999999
883,-19.8049,12.7317,46.1463,51.805513727691185,2,u_fuel_pebble,5,168.0,50.4
884,-14.1463,12.7317,46.1463,49.916880834743665,2,u_fuel_pebble,5,168.0,50.4
885,-8.4878,12.7317,46.1463,48.617074546089256,2,u_fuel_pebble,2,48.0,14.399999999999999
886,-2.82927,12.7317,46.1463,47.95395663876861,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
887,2.82927,12.7317,46.1463,47.95395663876861,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
888,8.4878,12.7317,46.1463,48.617074546089256,2,u_fuel_pebble,3,88.0,26.4
889,14.1463,12.7317,46.1463,49.916880834743665,2,u_fuel_pebble,4,128.0,38.4
890,19.8049,12.7317,46.1463,51.805513727691185,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
891,-22.6341,15.561,46.1463,53.702217901125834,2,u_fuel_pebble,2,48.0,14.399999999999999
892,-16.9756,15.561,46.1463,51.57321708067085,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
893,-11.3171,15.561,46.1463,49.99702468247485,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
894,-5.65854,15.561,46.1463,49.02698032330361,2,u_fuel_pebble,3,88.0,26.4
895,0.0,15.561,46.1463,48.699340084748584,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
896,5.65854,15.561,46.1463,49.02698032330361,2,u_fuel_pebble,5,168.0,50.4
897,11.3171,15.561,46.1463,49.99702468247485,2,u_fuel_pebble,4,128.0,38.4
898,16.9756,15.561,46.1463,51.57321708067085,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
899,22.6341,15.561,46.1463,53.702217901125834,2,u_fuel_pebble,4,128.0,38.4
900,-19.8049,18.3902,46.1463,53.47816866479255,2,u_fuel_pebble,2,48.0,14.399999999999999
901,-14.1463,18.3902,46.1463,51.65073342577044,2,u_fuel_pebble,4,128.0,38.4
902,-8.4878,18.3902,46.1463,50.39566656539032,2,u_fuel_pebble,3,88.0,26.4
903,-2.82927,18.3902,46.1463,49.75625818389984,2,u_fuel_pebble,5,168.0,50.4
904,2.82927,18.3902,46.1463,49.75625818389984,2,u_fuel_pebble,5,168.0,50.4
905,8.4878,18.3902,46.1463,50.39566656539032,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
906,14.1463,18.3902,46.1463,51.65073342577044,2,u_fuel_pebble,5,168.0,50.4
907,19.8049,18.3902,46.1463,53.47816866479255,2,u_fuel_pebble,5,168.0,50.4
908,-16.9756,21.2195,46.1463,53.552956774579684,2,u_fuel_pebble,2,48.0,14.399999999999999
909,-11.3171,21.2195,46.1463,52.03676523718591,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
910,-5.65854,21.2195,46.1463,51.10545233995684,2,u_fuel_pebble,5,168.0,50.4
911,0.0,21.2195,46.1463,50.791221524393364,2,u_fuel_pebble,3,88.0,26.4
912,5.65854,21.2195,46.1463,51.10545233995684,2,u_fuel_pebble,2,48.0,14.399999999999999
913,11.3171,21.2195,46.1463,52.03676523718591,2,u_fuel_pebble,4,128.0,38.4
914,16.9756,21.2195,46.1463,53.552956774579684,2,u_fuel_pebble,5,168.0,50.4
915,-14.1463,24.0488,46.1463,53.92535200459984,2,u_fuel_pebble,3,88.0,26.4
916,-8.4878,24.0488,46.1463,52.724458593427016,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
917,-2.82927,24.0488,46.1463,52.11363117134422,2,u_fuel_pebble,3,88.0,26.4
918,2.82927,24.0488,46.1463,52.11363117134422,2,u_fuel_pebble,2,48.0,14.399999999999999
919,8.4878,24.0488,46.1463,52.724458593427016,2,u_fuel_pebble,2,48.0,14.399999999999999
920,14.1463,24.0488,46.1463,53.92535200459984,2,u_fuel_pebble,4,128.0,38.4
921,-5.65854,26.878,46.1463,53.70220631055674,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
922,0.0,26.878,46.1463,53.40325727603139,2,u_fuel_pebble,2,48.0,14.399999999999999
923,5.65854,26.878,46.1463,53.70220631055674,2,u_fuel_pebble,4,128.0,38.4
924,-5.65854,-26.878,48.9756,56.15207346386774,2,u_fuel_pebble,5,168.0,50.4
925,0.0,-26.878,48.9756,55.866235593245406,2,u_fuel_pebble,2,48.0,14.399999999999999
926,5.65854,-26.878,48.9756,56.15207346386774,2,u_fuel_pebble,2,48.0,14.399999999999999
927,-14.1463,-24.0488,48.9756,56.36552120303688,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
928,-8.4878,-24.0488,48.9756,55.21772293059539,2,u_fuel_pebble,5,168.0,50.4
929,-2.82927,-24.0488,48.9756,54.63477780253984,2,u_fuel_pebble,3,88.0,26.4
930,2.82927,-24.0488,48.9756,54.63477780253984,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
931,8.4878,-24.0488,48.9756,55.21772293059539,2,u_fuel_pebble,5,168.0,50.4
932,14.1463,-24.0488,48.9756,56.36552120303688,2,u_fuel_pebble,2,48.0,14.399999999999999
933,-16.9756,-21.2195,48.9756,56.00935253125142,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
934,-11.3171,-21.2195,48.9756,54.56146376353919,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
935,-5.65854,-21.2195,48.9756,53.67397554254389,2,u_fuel_pebble,4,128.0,38.4
936,0.0,-21.2195,48.9756,53.37486838962696,2,u_fuel_pebble,3,88.0,26.4
937,5.65854,-21.2195,48.9756,53.67397554254389,2,u_fuel_pebble,4,128.0,38.4
938,11.3171,-21.2195,48.9756,54.56146376353919,2,u_fuel_pebble,5,168.0,50.4
939,16.9756,-21.2195,48.9756,56.00935253125142,2,u_fuel_pebble,3,88.0,26.4
940,-19.8049,-18.3902,48.9756,55.937848684142295,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
941,-14.1463,-18.3902,48.9756,54.19341892785506,2,u_fuel_pebble,4,128.0,38.4
942,-8.4878,-18.3902,48.9756,52.998599983773154,2,u_fuel_pebble,4,128.0,38.4
943,-2.82927,-18.3902,48.9756,52.39096887950155,2,u_fuel_pebble,3,88.0,26.4
944,2.82927,-18.3902,48.9756,52.39096887950155,2,u_fuel_pebble,5,168.0,50.4
945,8.4878,-18.3902,48.9756,52.998599983773154,2,u_fuel_pebble,2,48.0,14.399999999999999
946,14.1463,-18.3902,48.9756,54.19341892785506,2,u_fuel_pebble,2,48.0,14.399999999999999
947,19.8049,-18.3902,48.9756,55.937848684142295,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
948,-22.6341,-15.561,48.9756,56.152084548750274,2,u_fuel_pebble,5,168.0,50.4
949,-16.9756,-15.561,48.9756,54.11954463703478,2,u_fuel_pebble,2,48.0,14.399999999999999
950,-11.3171,-15.561,48.9756,52.61968138225468,2,u_fuel_pebble,4,128.0,38.4
951,-5.65854,-15.561,48.9756,51.698870309626685,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
952,0.0,-15.561,48.9756,51.388268275550985,2,u_fuel_pebble,2,48.0,14.399999999999999
953,5.65854,-15.561,48.9756,51.698870309626685,2,u_fuel_pebble,3,88.0,26.4
954,11.3171,-15.561,48.9756,52.61968138225468,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
955,16.9756,-15.561,48.9756,54.11954463703478,2,u_fuel_pebble,2,48.0,14.399999999999999
956,22.6341,-15.561,48.9756,56.152084548750274,2,u_fuel_pebble,4,128.0,38.4
957,-19.8049,-12.7317,48.9756,54.34095733661673,2,u_fuel_pebble,4,128.0,38.4
958,-14.1463,-12.7317,48.9756,52.543537984608534,2,u_fuel_pebble,4,128.0,38.4
959,-8.4878,-12.7317,48.9756,51.3103140615023,2,u_fuel_pebble,2,48.0,14.399999999999999
960,-2.82927,-12.7317,48.9756,50.68244616218617,2,u_fuel_pebble,2,48.0,14.399999999999999
961,2.82927,-12.7317,48.9756,50.68244616218617,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
962,8.4878,-12.7317,48.9756,51.3103140615023,2,u_fuel_pebble,2,48.0,14.399999999999999
963,14.1463,-12.7317,48.9756,52.543537984608534,2,u_fuel_pebble,5,168.0,50.4
964,19.8049,-12.7317,48.9756,54.34095733661673,2,u_fuel_pebble,3,88.0,26.4
965,-22.6341,-9.90244,48.9756,54.85408094320422,2,u_fuel_pebble,5,168.0,50.4
966,-16.9756,-9.90244,48.9756,52.77157102715059,2,u_fuel_pebble,3,88.0,26.4
967,-11.3171,-9.90244,48.9756,51.23226000991563,2,u_fuel_pebble,2,48.0,14.399999999999999
968,-5.65854,-9.90244,48.9756,50.286049638495165,2,u_fuel_pebble,3,88.0,26.4
969,0.0,-9.90244,48.9756,49.96666602159484,2,u_fuel_pebble,2,48.0,14.399999999999999
970,5.65854,-9.90244,48.9756,50.286049638495165,2,u_fuel_pebble,2,48.0,14.399999999999999
971,11.3171,-9.90244,48.9756,51.23226000991563,2,u_fuel_pebble,4,128.0,38.4
972,16.9756,-9.90244,48.9756,52.77157102715059,2,u_fuel_pebble,5,168.0,50.4
973,22.6341,-9.90244,48.9756,54.85408094320422,2,u_fuel_pebble,4,128.0,38.4
974,-25.4634,-7.07317,48.9756,55.65091076315733,2,u_fuel_pebble,3,88.0,26.4
975,-19.8049,-7.07317,48.9756,53.299842337655186,2,u_fuel_pebble,3,88.0,26.4
976,-14.1463,-7.07317,48.9756,51.4660755536975,2,u_fuel_pebble,3,88.0,26.4
977,-8.4878,-7.07317,48.9756,50.206392800607574,2,u_fuel_pebble,5,168.0,50.4
978,-2.82927,-7.07317,48.9756,49.56454274924565,2,u_fuel_pebble,2,48.0,14.399999999999999
979,2.82927,-7.07317,48.9756,49.56454274924565,2,u_fuel_pebble,3,88.0,26.4
980,8.4878,-7.07317,48.9756,50.206392800607574,2,u_fuel_pebble,2,48.0,14.399999999999999
981,14.1463,-7.07317,48.9756,51.4660755536975,2,u_fuel_pebble,2,48.0,14.399999999999999
982,19.8049,-7.07317,48.9756,53.299842337655186,2,u_fuel_pebble,2,48.0,14.399999999999999
983,25.4634,-7.07317,48.9756,55.65091076315733,2,u_fuel_pebble,3,88.0,26.4
984,-22.6341,-4.2439,48.9756,54.11952111188716,2,u_fuel_pebble,3,88.0,26.4
985,-16.9756,-4.2439,48.9756,52.00760596230132,2,u_fuel_pebble,3,88.0,26.4
986,-11.3171,-4.2439,48.9756,50.4449882047761,2,u_fuel_pebble,2,48.0,14.399999999999999
987,-5.65854,-4.2439,48.9756,49.48372618853192,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
988,0.0,-4.2439,48.9756,49.15913020558846,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
989,5.65854,-4.2439,48.9756,49.48372618853192,2,u_fuel_pebble,2,48.0,14.399999999999999
990,11.3171,-4.2439,48.9756,50.4449882047761,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
991,16.9756,-4.2439,48.9756,52.00760596230132,2,u_fuel_pebble,5,168.0,50.4
992,22.6341,-4.2439,48.9756,54.11952111188716,2,u_fuel_pebble,2,48.0,14.399999999999999
993,-25.4634,-1.41463,48.9756,55.21770832764522,2,u_fuel_pebble,3,88.0,26.4
994,-19.8049,-1.41463,48.9756,52.84737114944224,2,u_fuel_pebble,2,48.0,14.399999999999999
995,-14.1463,-1.41463,48.9756,50.99733696073649,2,u_fuel_pebble,5,168.0,50.4
996,-8.4878,-1.41463,48.9756,49.725781263212944,2,u_fuel_pebble,3,88.0,26.4
997,-2.82927,-1.41463,48.9756,49.07764605326747,2,u_fuel_pebble,3,88.0,26.4
998,2.82927,-1.41463,48.9756,49.07764605326747,2,u_fuel_pebble,4,128.0,38.4
999,8.4878,-1.41463,48.9756,49.725781263212944,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
1000,14.1463,-1.41463,48.9756,50.99733696073649,2,u_fuel_pebble,2,48.0,14.399999999999999
1001,19.8049,-1.41463,48.9756,52.84737114944224,2,u_fuel_pebble,4,128.0,38.4
1002,25.4634,-1.41463,48.9756,55.21770832764522,2,u_fuel_pebble,2,48.0,14.399999999999999
1003,-22.6341,1.41463,48.9756,53.971409618490604,2,u_fuel_pebble,4,128.0,38.4
1004,-16.9756,1.41463,48.9756,51.853462456782,2,u_fuel_pebble,5,168.0,50.4
1005,-11.3171,1.41463,48.9756,50.286054983532956,2,u_fuel_pebble,2,48.0,14.399999999999999
1006,-5.65854,1.41463,48.9756,49.32169551352122,2,u_fuel_pebble,2,48.0,14.399999999999999
1007,0.0,1.41463,48.9756,48.99602609801023,2,u_fuel_pebble,5,168.0,50.4
1008,5.65854,1.41463,48.9756,49.32169551352122,2,u_fuel_pebble,4,128.0,38.4
1009,11.3171,1.41463,48.9756,50.286054983532956,2,u_fuel_pebble,3,88.0,26.4
1010,16.9756,1.41463,48.9756,51.853462456782,2,u_fuel_pebble,5,168.0,50.4
1011,22.6341,1.41463,48.9756,53.971409618490604,2,u_fuel_pebble,5,168.0,50.4
1012,-25.4634,4.2439,48.9756,55.36248569320203,2,u_fuel_pebble,4,128.0,38.4
1013,-19.8049,4.2439,48.9756,52.998624006477755,2,u_fuel_pebble,5,168.0,50.4
1014,-14.1463,4.2439,48.9756,51.15406031059509,2,u_fuel_pebble,3,88.0,26.4
1015,-8.4878,4.2439,48.9756,49.8864994904433,2,u_fuel_pebble,2,48.0,14.399999999999999
1016,-2.82927,4.2439,48.9756,49.24047980374379,2,u_fuel_pebble,5,168.0,50.4
1017,2.82927,4.2439,48.9756,49.24047980374379,2,u_fuel_pebble,4,128.0,38.4
1018,8.4878,4.2439,48.9756,49.8864994904433,2,u_fuel_pebble,3,88.0,26.4
1019,14.1463,4.2439,48.9756,51.15406031059509,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
1020,19.8049,4.2439,48.9756,52.998624006477755,2,u_fuel_pebble,5,168.0,50.4
1021,25.4634,4.2439,48.9756,55.36248569320203,2,u_fuel_pebble,3,88.0,26.4
1022,-22.6341,7.07317,48.9756,54.41453493340635,2,u_fuel_pebble,3,88.0,26.4
1023,-16.9756,7.07317,48.9756,52.31453072109985,2,u_fuel_pebble,3,88.0,26.4
1024,-11.3171,7.07317,48.9756,50.76136209381009,2,u_fuel_pebble,2,48.0,14.399999999999999
1025,-5.65854,7.07317,48.9756,49.80620648212931,2,u_fuel_pebble,3,88.0,26.4
1026,0.0,7.07317,48.9756,49.483725902653084,2,u_fuel_pebble,5,168.0,50.4
1027,5.65854,7.07317,48.9756,49.80620648212931,2,u_fuel_pebble,2,48.0,14.399999999999999
1028,11.3171,7.07317,48.9756,50.76136209381009,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
1029,16.9756,7.07317,48.9756,52.31453072109985,2,u_fuel_pebble,1,7.999999999999999,2.3999999999999995
1030,22.6341,7.07317,48.9756,54.41453493340635,2,u_fuel_pebble,5,168.0,50.4
1031,-25.4634,9.90244,48.9756,56.08076722793296,2,u_fuel_pebble,5,168.0,50.4
1032,-19.8049,9.90244,48.9756,53.74850488454167,2,u_fuel_pebble,4,128.0,38.4
